p9,R0,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0.1,1.3581493,0.155868629,0.173807542,0.191493343,0.20854371,0.224633219,0.239461732,0.252747518,0.264235582,0.274301313,0.283445091,0.291623264,0.298911371,0.305459692,0.311422351,0.316898306,0.321917808,0.326462642
0.15,1.433259956,0.131993927,0.153276499,0.173989561,0.193732877,0.212197654,0.229136095,0.244351525,0.257709448,0.269838037,0.281478874,0.292621899,0.303324113,0.313681916,0.323754158,0.333507693,0.342818379,0.351513874
0.2,1.5690728,0.105202456,0.127445879,0.148591743,0.168213606,0.186059902,0.202031444,0.216161354,0.228601122,0.240305121,0.252206098,0.26424047,0.276309434,0.288343685,0.300264739,0.31191412,0.323040846,0.333367285
0.25,1.749097656,0.089774629,0.111275998,0.131148084,0.149047546,0.164903198,0.178891997,0.191354085,0.202673415,0.213847566,0.225622251,0.237657791,0.249581672,0.261107631,0.272009276,0.282033259,0.29087103,0.298257089
0.3,1.9615653,0.084327163,0.106163605,0.125739846,0.142920471,0.15787399,0.171024045,0.182926002,0.194054059,0.205235848,0.216900937,0.228512021,0.239549564,0.249597106,0.258347573,0.265598558,0.271301321,0.275605952
0.35,2.199427456,0.081653216,0.104011228,0.123693203,0.140735007,0.155516552,0.168665765,0.180855319,0.192475581,0.204088111,0.2157809,0.226774179,0.236568267,0.244930881,0.251765175,0.257060648,0.260965426,0.263800874
0.4,2.4603568,0.078884022,0.10108303,0.120188667,0.136465365,0.150577575,0.163295298,0.175159823,0.186280752,0.197014911,0.207410777,0.216720791,0.224530654,0.230750093,0.235472377,0.238880466,0.241285674,0.243052796
0.45,2.746746956,0.076643523,0.097913187,0.115680212,0.130627484,0.143703825,0.155573042,0.166459933,0.176325188,0.185709009,0.194850004,0.202918409,0.209339544,0.213943547,0.216917653,0.218654826,0.219607774,0.220127901
0.5,3.0657125,0.076011678,0.097006499,0.113952381,0.127986286,0.14019783,0.151168111,0.161030438,0.169718294,0.177864617,0.185845094,0.192776471,0.197948421,0.201175928,0.202757466,0.203218749,0.202972297,0.202148879
0.55,3.429088956,0.075914885,0.096780104,0.113407901,0.127249096,0.139383245,0.150184264,0.15951373,0.167138593,0.173742817,0.17995008,0.185050705,0.188468555,0.190126737,0.190302548,0.189399602,0.187661088,0.185118034
0.6,3.8534328,0.074001711,0.094742358,0.111643992,0.125940833,0.138213806,0.148597598,0.156989907,0.163442278,0.168813261,0.173367904,0.176074455,0.17669915,0.175963244,0.174383883,0.172140028,0.16918952,0.165440644
0.65,4.360021456,0.074758468,0.095326042,0.112700532,0.128019795,0.141078732,0.151387897,0.158892033,0.163979088,0.167518861,0.169321904,0.168745683,0.166274848,0.16286716,0.159138911,0.1551818,0.150880949,0.146027761
0.7,4.9748533,0.0749391,0.097076972,0.115438875,0.130348654,0.141892039,0.150396796,0.156024279,0.159584295,0.161781598,0.162436658,0.16075044,0.156225528,0.15059062,0.144920565,0.139270007,0.133099416,0.126459629
0.75,5.728647656,0.07578644,0.097478747,0.11475993,0.127897648,0.137135699,0.143889462,0.149040444,0.15153703,0.150882362,0.147998711,0.144177954,0.139782065,0.133916568,0.126497754,0.118359328,0.110285393,0.102223717
0.8,6.6568448,0.077540611,0.098747478,0.114445824,0.125750639,0.133528645,0.137583027,0.139112865,0.140173576,0.138174097,0.133156687,0.126098501,0.118378565,0.110629563,0.102343591,0.093712439,0.08550682,0.077706117
0.85,7.799605956,0.076710674,0.096848402,0.11200389,0.124232693,0.131834944,0.133646016,0.131396785,0.125843232,0.119095963,0.111748465,0.102790851,0.092863853,0.083891283,0.075650197,0.067477322,0.059509286,0.051901599
0.9,9.2018133,0.077018118,0.097923514,0.113581093,0.122989593,0.125993594,0.125064255,0.119918289,0.110076022,0.101346592,0.092124699,0.08150054,0.071132283,0.062069698,0.053103015,0.045751606,0.039280699,0.03372294
